cover_url,category,category_id,title,price,provider,author,publisher,published_year,size,pages,cover_type,summary
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Tâm lý - Kỹ năng sống,5,Những Đòn Tâm Lý Trong Thuyết Phục (Tái Bản 2023),183200,Alpha Books,Robert B Cialdini,Lao Động,2023,24 x 16 x 1.6 cm,320,Bìa Mềm,"Thuyết phục, tâm lý, sức mạnh, động lực, thủ thuật, vũ khí bí mật, Robert B. Cialdini, cam kết, nhất quán, khan hiếm, đáp trả, bằng chứng xã hội, uy quyền, thiện cảm, ảnh hưởng, Trò chơi Thuyết phục."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786043854558_1.jpg,Khoa học kỹ thuật,9,Excel Ứng Dụng Văn Phòng - Từ Cơ Bản Đến Nâng Cao (Tái Bản 2023),178200,CÔNG TY TNHH TRUYỀN THÔNG VNET MEDIA,Nguyễn Quang Vinh,Dân Trí,2023,20.5 x 14.5 x 0.9 cm,167,Bìa Mềm,"Tin học văn phòng, Excel, ứng dụng văn phòng, đào tạo, tài liệu bài tập, thực hành, tự học, lộ trình học, năng lực sử dụng Excel, cơ hội phát triển, thăng tiến sự nghiệp."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_37845.jpg,Tâm lý - Kỹ năng sống,5,Sức Mạnh Của Tĩnh Lặng (Tái Bản 2020),54400,FIRST NEWS,Eckhart Tolle,NXB Tổng Hợp TPHCM,2020,20.5 x 14.5 cm,152,Bìa Mềm,"Sức Mạnh của Tĩnh Lặng, Stillness Speaks, Eckhart Tolle, tâm linh, vượt qua thử thách, an bình, bản chất sâu lắng, chiều không gian yên tĩnh, quan hệ, gia đình, hôn phối, đời sống, thói quen xưa cũ, thay đổi cách sống, cách suy nghĩ, cư xử, mục đích đời sống, lắng nghe, im lặng, vững chãi, trầm lắng, tâm hồn, biến động, khó khăn, hiểu lầm, quan hệ thân thiết, thói quen tiêu cực."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935325004650.jpg,Tâm lý - Kỹ năng sống,5,Tâm Lý Học Mối Quan Hệ,75460,AZ Việt Nam,Choi Kwanghyun,Thanh Niên,2022,20.5 x 14.5 x 1.4 cm,280,Bìa Mềm,"Tâm Lý Học Mối Quan Hệ, tổn thương, xung đột, mâu thuẫn, gia đình, tình yêu, chăm sóc, đứa trẻ bên trong, bác sĩ/tiến sĩ tâm lý học Choi Kwanghyun, COVID-19, mối quan hệ, vợ chồng, bố mẹ, con cái, sợi dây kết nối, chữa lành, hạnh phúc."
https://cdn1.fahasa.com/media/catalog/product/b/i/bia1-nguoiech.jpg,Văn học,3,Người Ếch - Kẻ Giết Người Hàng Loạt,120890,AZ Việt Nam,Shichiri Nakayama,Dân Trí,2024,20.5 x 14 x 1.6 cm,336,Bìa Mềm,"Người Ếch, Shichiri Nakayama, trinh thám, hình sự, Nhật Bản, Keigo Higashino, Tetsuya Honda, Thuỳ Vân, vụ án, giết người, mặt nạ ếch, bí ẩn, tâm lý tội phạm, công lý, xã hội, cú twist, hồi hộp, kịch tính, bản dịch, chất lượng, mượt mà, tinh thần, ""Người Ếch"", thanh tra Kirisawa, đầu mối, nhân chứng, thế lực vô hình, bí danh, kẻ sát nhân, thực thể, bóng tối, hành trình phá án, tâm lý con người, góc tối, bản chất con người, trò chơi tâm lý, cân não, thử thách, mạch truyện, gay cấn, đậm chất trinh thám Nhật Bản, nhân vật, chiều sâu, bí ẩn, vòng xoáy, lối kể chuyện, cuốn hút, nhịp truyện, cú twist, bất ngờ."
https://cdn1.fahasa.com/media/catalog/product/8/9/8934974178583.jpg,Văn học,3,Cô Gái Đến Từ Hôm Qua (Tái Bản 2022),29400,NXB Trẻ,Nguyễn Nhật Ánh,NXB Trẻ,2022,14.5 x 10 x 0.9 cm,180,Bìa Mềm,"Cô Gái Đến Từ Hôm Qua, Thư, Việt An, Tiểu Li, thông minh, ngốc nghếch, bắt nạt, sai khiến, xỏ mũi, định mệnh, nghịch lý, trớ trêu."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786043670622.jpg,Giáo khoa - Tham khảo,2,Cẩm Nang Sử Dụng Bảng Tuần Hoàn Các Nguyên Tố Hóa Học (Tái Bản 2022),7200,PHẠM ĐỨC BÌNH,"Phạm Đức Bình, Lê Ngọc Tứ,",Đại Học Sư Phạm TPHCM,2022,30 x 21 x 0.1 cm,1,Bìa Mềm,"Bảng Tuần Hoàn, Nguyên Tố Hóa Học, số hiệu nguyên tử, khối lượng, ký hiệu nguyên tử, độ âm điện, đặc tính nguyên tố."
https://cdn1.fahasa.com/media/catalog/product/u/n/unnamed-_1_.jpg,Khoa học kỹ thuật,9,Kiểm Soát Sự Tập Trung Giữa Cơn Bão Công Nghệ,165550,Saigon Books,Johann Hari,Thế Giới,2023,23.5 x 15.5 x 1.7 cm,358,Bìa Mềm,"Sự tập trung, công nghệ, khả năng chú ý, thế hệ trước, nghiên cứu, sinh viên, kiểm soát, 12 thế lực, tốc độ, trạng thái dòng chảy, suy kiệt, khả năng đọc, tâm trí lang thang, công nghệ theo dõi, chủ nghĩa lạc quan tàn nhẫn, căng thẳng, chế độ ăn uống, ô nhiễm, hội chứng ADHD, trẻ em, Stolen Focus, Why You Can’t Pay Attention, Johann Hari, Kiểm soát sự tập trung giữa cơn bão công nghệ."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935244869170.jpg,Thiếu nhi,1,Danh Nhân Thế Giới - Marie Curie (Tái Bản 2022),26100,Nhà Xuất Bản Kim Đồng,Neung In Publishing Company,Kim Đồng,2022,20.5 x 14.5 x 0.8 cm,159,Bìa Mềm,"Marie Curie, nhà khoa học nữ, giải Nobel, nghiên cứu khoa học, radium, Pierre Curie, Vật lí, Toán học, Hóa học, Sorbonne, Warszawa, Ba Lan, Paris, khoa học tự nhiên, phóng xạ, đại học, nghiên cứu, giải thưởng, nhân loại, hạnh phúc, nhân cách, đất nước, khoa học chân chính."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_55592.jpg,Phong Thủy - Kinh Dịch,16,Toàn Thư Chiêm Tinh Học Nhập Môn,269500,Saigon Books,Joanna Martine Woolfolk,NXB Thế Giới,2020,23.5 x 20.5 cm,508,Bìa Mềm,"Chiêm tinh học, bản thân, cung Mặt trời, cung Mặt trăng, điểm Mọc, Hành tinh, cung Nhà, lá số chiêm tinh, góc chiếu, biểu đồ sinh, TOÀN THƯ CHIÊM TINH HỌC NHẬP MÔN, Joanna Martine Woolfolk, tâm linh, triết lý, cuộc sống, số mệnh, tình yêu, thỏa mãn, định hướng, hiểu biết, phát triển, thay đổi, thăng trầm, giải quyết, trấn an, dẫn dắt."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Văn học,3,Bến Xe (Tái Bản 2020),54720,Đinh Tị,Thương Thái Vi,Văn Học,2020,20.5 x 13 x 1.3 cm,284,Bìa Mềm,"Bến Xe, Tái Bản 2020, danh dự, tương lai, kiếp sau, bến xe, đôi mắt sáng."
https://cdn1.fahasa.com/media/catalog/product/c/a/camxuc_osho_bia01.jpg,Tâm lý - Kỹ năng sống,5,"Osho - Cảm Xúc - Chuyển Hóa Nỗi Sợ Hãi, Giận Dữ Và Ghen Tuông Thành Năng Lượng Sáng Tạo",150400,FIRST NEWS,Osho,NXB Dân Trí,2022,20.5 x 14.5 cm,408,Bìa Mềm,"Cảm xúc, kiểm soát cảm xúc, tổn thương, thành công, đè nén, cảm xúc tiêu cực, chuyển hóa, năng lượng sáng tạo, Osho, Emotional Wellness, tâm linh, bản chất của cảm xúc, kìm nén, chấp nhận, hòa hợp, mối quan hệ, đàn ông, phụ nữ, ghen tuông, thiền định, chuyển hóa cảm xúc, năng lượng tích cực, cười, chạm đất, nhảy múa, ngủ như chết, giải phóng ký ức."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935236432108.jpg,Kinh Tế,7,Khéo Ăn Nói Bán Hàng Thành Công (Tái Bản 2023),84000,Nhà Sách Minh Thắng,Bích Phương,Dân Trí,2023,20.5 x 15 x 1.7 cm,344,Bìa Mềm,"Kỹ năng bán hàng, kỹ năng nói chuyện, EQ, tán chuyện, phản ứng, tâm lý, kỹ năng đàm phán, kỹ năng giao tiếp, bán hàng thành công, kỹ năng mở đầu, kỹ năng kết thúc."
https://cdn1.fahasa.com/media/catalog/product/8/9/8934974178637.jpg,Văn học,3,Mắt Biếc (Tái Bản 2022),36120,NXB Trẻ,Nguyễn Nhật Ánh,NXB Trẻ,2022,14.5 x 10 x 0.5 cm,244,Bìa Mềm,"Mắt Biếc, nhà văn, Nhật Bản, tình cảm, kết thúc buồn, mắt biếc năm xưa"
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Tâm lý - Kỹ năng sống,5,Khéo Ăn Nói Được Thiên Hạ,102120,CÔNG TY CỔ PHẦN SBOOKS,Mỹ Thuận,Văn Học,2023,20.5 x 13 x 1.2 cm,248,Bìa Mềm,"Ngôn ngữ, giao tiếp, ăn nói, kỹ năng diễn đạt, nghệ thuật nói chuyện, chiến lược giao tiếp, cơ hội, mối quan hệ, công việc, tình yêu, gia đình, tự tin, diễn đạt, tư duy, kỹ năng thực tế."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935086855621_11.jpg,Tâm lý - Kỹ năng sống,5,7 Thói Quen Để Trẻ Hạnh Phúc (Song Ngữ) (Tái Bản 2022),102400,FIRST NEWS,Sean Covey,Tổng Hợp TPHCM,2022,26 x 19 x 0.7 cm,112,Bìa Mềm,"7 thói quen để trẻ hạnh phúc, Sean Covey, Gấu Goob, Sóc Sophie, trách nhiệm, kế hoạch, tôn trọng, làm việc nhóm, cân bằng, ngôn ngữ chung, ưu tiên, phương án, thói quen điển hình, tự tin, chủ động, độc lập, hạnh phúc, Góc Phụ Huynh, Cùng Con Thảo Luận, Từng Bước Dạy Con, 7 Thói Quen Để Thành Đạt, giá trị, nguyên tắc, chịu trách nhiệm, trạng thái vui vẻ, Uyển Linh, Nhà xuất bản Tổng hợp TP.HCM, First News, song ngữ Anh – Việt, kỹ năng học ngoại ngữ."
https://cdn1.fahasa.com/media/catalog/product/_/n/_n-thu_c-t_ng-_-kh_ng-stress_-b_a-1.jpg,Tâm lý - Kỹ năng sống,5,Đơn Thuốc Tăng Đề Kháng Stress - The Stress Prescription,91630,AZ Việt Nam,"Elissa Epel, PhD",Thế Giới,2024,20.5 x 14.5 x 1.4 cm,296,Bìa Mềm,"Đơn Thuốc Tăng Đề Kháng Stress, The Stress Prescription, căng thẳng, stress, sức khỏe, tinh thần, Elissa Epel, Wavebooks, kỹ năng, tâm hồn, phát triển, ứng phó, phản ứng, sức khỏe thể chất, sức khỏe tinh thần, hạnh phúc, bình an, an lạc."
https://cdn1.fahasa.com/media/catalog/product/0/0/0005-1.jpg,Đam mỹ,13,Payback - Tập 2 - Tặng Kèm Bookmark Thỏ + Postcard,168100,CÔNG TY TNHH VĂN HÓA VÀ TRUYỀN THÔNG THẢO NGUYÊN,samk,Dân Trí,2024,20.5 x 14.5 x 2.2 cm,440,Bìa Mềm,"Payback, tiểu thuyết, samk, audio CD, manhwa, fujoking, Hàn Quốc"
https://cdn1.fahasa.com/media/catalog/product/i/m/image_184203.jpg,Thiếu nhi,1,Những Chiếc Xe Hiệp Sĩ - Xe Cứu Hỏa Vất Vả (Tái Bản 2019),15660,Nhà Xuất Bản Kim Đồng,"Mijika, TianYing",NXB Kim Đồng,2019,20.5 x 16.5 x 0.5 cm,24,Bìa Mềm,"Ngày lễ, xe cứu hỏa, trực, hỏa hoạn, dập lửa, vòng kết hoa, cống hiến, yên bình, hạnh phúc, biết ơn, bộ sách, bé trai, xe hiệp sĩ, yêu thương, sẻ chia."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935325010736_1.jpg,Văn học,3,999 Lá Thư Gửi Cho Chính Mình - Những Lá Thư Ấn Tượng Nhất - Phiên Bản Song Ngữ Trung-Việt (Tái Bản 2024),97580,AZ Việt Nam,Miêu Công Tử,Thanh Niên,2024,18 x 12.5 x 1.3 cm,164,Bìa Mềm,"Lá thư, nhật ký, chữa lành, động viên, cổ vũ, viết lách, tâm tình, cuộc sống, bản thân, ước mơ, nhiệt huyết, song ngữ, Trung-Việt, ngoại ngữ, kiến thức, tâm hồn, ấn phẩm, mạnh mẽ, tài hoa, sinh mệnh."
https://cdn1.fahasa.com/media/catalog/product/b/i/bia1flow.jpg,Tâm lý - Kỹ năng sống,5,Finding Flow - Đi Tìm Dòng Chảy,78540,AZ Việt Nam,Mihaly Csikszentmihalyi,Văn Học,2024,19 x 13 x 1.2 cm,240,Bìa Mềm,"Tâm lý học, giáo dục, Mihaly Csikszentmihalyi, Flow, Dòng chảy, Finding Flow, Đi Tìm Dòng Chảy, cuộc sống tốt đẹp, tập trung, hiệu suất, thỏa nguyện, tự lực, cẩm nang, quyền làm chủ, cuộc đời, phong phú, sinh động, công việc, gia đình, tình yêu, hiệu suất tối ưu, trải nghiệm cuộc sống."
https://cdn1.fahasa.com/media/catalog/product/u/n/unnamed_1.jpg,Sách học ngoại ngữ,6,Lộ Trình Học Tiếng Anh Cho Người Mất Gốc - The English Journey,138600,ZenBooks,Nguyễn Thị Xuân Quỳnh,Thế Giới,2024,23.5 x 15.5 x 1.2 cm,248,Bìa Mềm,"Lộ Trình Học Tiếng Anh Cho Người Mất Gốc, The English Journey, phương pháp Step-By-Step, học tiếng Anh, mất gốc tiếng Anh, giao tiếp tiếng Anh, ôn luyện tiếng Anh, IELTS, Grammar Master, English Question 101, Mingology, quản lý quốc tế, học tiếng Anh từ đầu, cải thiện khả năng giao tiếp, nguồn cảm hứng tiếng Anh, ngôn ngữ toàn cầu, kết nối thế giới, thăng tiến công việc."
https://cdn1.fahasa.com/media/catalog/product/b/a/ban-nga-bia-1.jpg,Tâm lý - Kỹ năng sống,5,Bản Ngã,111200,Thái Hà,Osho,Hà Nội,2024,20.5 x 14.5 x 1.6 cm,332,Bìa Mềm,"Bản ngã, Cái Tôi, tham vọng, quyền lực, tính hủy diệt, huyền môn, trí huệ, thấu hiểu, khái niệm triết học, cải thiện, buông bỏ, nhân cách, lời nói dối, sự thật, lời khuyên, giận dữ, từ bi, tình yêu, vô ngã, giác ngộ, bình thường, tự do."
https://cdn1.fahasa.com/media/catalog/product/h/t/htpd33333.jpg,Lịch Sử - Địa Lý - Tôn Giáo,8,Hành Trình Về Phương Đông (Khổ Nhỏ) - Tái Bản 2021,60060,FIRST NEWS,Nguyên Phong,NXB Thế Giới,2021,16.5 x 12 cm,360,Bìa Mềm,"Hành Trình Về Phương Đông, khoa học, huyền học, siêu nhiên, Ấn Độ, Hội Khoa Học Hoàng Gia Anh, Yoga, thiền định, thuật chiêm duyên, nghiệp báo, luật nhân quả, cõi sống, cõi chết, tu sĩ, giáo sư Salding."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935278608202.jpg,Tâm lý - Kỹ năng sống,5,Siêu Tập Trung - Tăng Hiệu Quả Trong Một Thế Giới Đa Đoan (Tái Bản 2023),107800,Saigon Books,Chris Bailey,Thế Giới,2023,20.5 x 14 x 1.5 cm,308,Bìa Mềm,"Siêu Tập Trung, tăng hiệu quả, thế giới đa đoan, sự tập trung, kỹ năng, làm chủ sự chú ý, Chris Bailey, hiệu quả, thành công, hạnh phúc, khoa học ứng dụng, kiểm soát sự chú ý, sáng tạo."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Tâm lý - Kỹ năng sống,5,Sức Mạnh Của Thói Quen - The Power Of Habit,135200,Alpha Books,Charles Duhigg,NXB Lao Động,2022,20.5 x 13 x 1.9 cm,436,Bìa Mềm,"Thói quen, thành công, tổ chức, cá nhân, xã hội, thay đổi, hành vi, sức mạnh, Charles Duhigg, The Power Of Habit, Sức mạnh của thói quen, thói quen tốt, thói quen xấu, kiểm soát, tầm kiểm soát, bestseller, Thời báo New York, kinh doanh, doanh nghiệp, kinh tế, hành vi con người, thay đổi hành vi."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Tâm lý - Kỹ năng sống,5,Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,152150,Alpha Books,Chris Voss,NXB Thế Giới,2022,20.5 x 13 x 0.9 cm,420,Bìa Mềm,"Đàm phán, lợi ích, win-win, thương lượng, đàm phán giải cứu con tin, FBI, Chris Voss, lắng nghe chủ động, kỹ năng nói ""Không"", Thiên Nga Đen, tâm lý học, cuộc sống, thành công."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786040352132.jpg,Giáo khoa - Tham khảo,2,Sách Giáo Khoa Lớp 4 - Chân Trời Sáng Tạo - Chương Trình Chuẩn (Bài Học + Bài Tập),13000,Nhà xuất bản Giáo Dục,Nhiều Tác Giả,Giáo Dục Việt Nam,2023,24 x 17 x 0.5 cm,100,Bìa Mềm,"Vở Bài Tập Lịch Sử Và Địa Lí 4, Chân Trời, Bộ SGK Lớp 4, Nhà xuất bản Giáo dục Việt Nam, năm học 2023 - 2024, kiến thức khoa học, công nghệ, nghệ thuật, giá trị tinh thần."
https://cdn1.fahasa.com/media/catalog/product/8/9/8936173842029.jpg,Thiếu nhi,1,Tìm Kiếm Thông Minh - Phát Triển Khả Năng Tập Trung - Phương Tiện Giao Thông,32340,CÔNG TY CỔ PHẦN XUẤT BẢN VÀ GIÁO DỤC VIZI,Dolphin Media,Phụ Nữ Việt Nam,2020,26 x 25 x 0.3 cm,24,Bìa Mềm,"Tìm Kiếm Thông Minh, Phát Triển Khả Năng Tập Trung, Phương Tiện Giao Thông, rèn luyện sự tập trung, nhận diện phương tiện giao thông, kiến thức giao thông, kỹ năng tham gia giao thông, đèn đỏ, đèn xanh, đèn vàng."
https://cdn1.fahasa.com/media/catalog/product/8/9/8936067607369.jpg,Giáo khoa - Tham khảo,2,Toán Nâng Cao Và Bồi Dưỡng Học Sinh Giỏi Lớp 3 (Nâng Cao Kiến Thức Ngoài Chương Trình Lên Lớp),41040,Minh Long,"Nguyễn Bảo Minh, Lê Yến Ngọc",Đại Học Quốc Gia Hà Nội,2022,26.5 x 19 x 0.6 cm,134,Bìa Mềm,"Toán nâng cao, bồi dưỡng học sinh giỏi, lớp 3, kiến thức toán, sách giáo khoa, ôn luyện, rèn luyện, phân tích đề bài, sáng tạo, giải toán."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_234141.jpg,Lịch Sử - Địa Lý - Tôn Giáo,8,Hạnh Phúc Cầm Tay  (Tái Bản 2021),60000,Thái Hà,Thích Nhất Hạnh,NXB Lao Động,2021,19 x 13 cm,209,Bìa Mềm,"Chánh niệm, thiền tập, năng lượng, tâm an, định, niệm, hỷ lạc, tự do, hạnh phúc, hiện tại, thiền sư, phép lạ, nghỉ ngơi, thả lỏng, sống trọn vẹn, an lạc, Sám Pháp địa xúc, Năm uẩn, sắc, thọ, tưởng, hành, thức, tập khí, tri giác sai lầm, Năm giới tân tu, bảo vệ sự sống, hạnh phúc chân thật, tình thương đích thực, lắng nghe, ái ngữ, nuôi dưỡng, trị liệu."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_219998.jpg,Thiếu nhi,1,Charlie Và Nhà Máy Sô Cô La (Tái Bản 2021),52200,Nhà Xuất Bản Kim Đồng,Roald Dahl,NXB Kim Đồng,2021,20 x 13 cm,224,Bìa Mềm,"Willy Wonka, Charlie Bucket, Vé Vàng, nhà máy sôcôla, Roald Dahl, điệp viên, phi công, sử gia, nhà phát minh, y học, Cô bé Matilda, BFG, Người kể chuyện số 1 Thế giới, sách thiếu nhi, ngôn ngữ, xuất bản, truyện, chú rùa Alfie, Bác Fox tuyệt vời, James và quả đào khổng lồ, Ngón tay thần kì, Phù thủy, Thần dược của George, Vợ chồng lão Twit, Danny, nhà vô địch thế giới, Charlie và chiếc thang máy bằng kính, Những ngày xưa yêu dấu, Câu chuyện kì diệu về Henry Sugar."
https://cdn1.fahasa.com/media/catalog/product/t/u/tudodautienvacuoicungfn-_bia-1.jpg,Chính Trị - Pháp Lý - Triết Học,11,Tự Do Đầu Tiên Và Cuối Cùng - The First and Last Freedom,142400,FIRST NEWS,Krishnamurti,NXB Tổng Hợp TPHCM,2020,20.5 x 14.5 cm x 2.9,429,Bìa Mềm,"Tự do, Krishnamurti, Thực tại sáng tạo, Tư duy đúng, Thoát khỏi định kiến, Tình thương, Nhận thức, Hòa bình, Thiền định, Chiến tranh, Đau khổ, Suy sụp, Tự biết mình, Sự Thật, Tinh thần, Triết học, Nhân loại, Ý thức, Hòa bình thế giới."
https://cdn1.fahasa.com/media/catalog/product/d/a/danh-nhan-the-gioi---edison.jpg,Thiếu nhi,1,Danh Nhân Thế Giới - Edison (Tái Bản 2022),26100,Nhà Xuất Bản Kim Đồng,Neung In Publishing Company,Kim Đồng,2022,20.5 x 14.5 x 0.8 cm,160,Bìa Mềm,"Edison, nhà phát minh, tò mò, thí nghiệm, kiên trì, nhẫn nại, bóng đèn điện, ắc quy kiềm, phát minh, Thomas Edison, Mỹ, Điện tín, sáng chế, máy điện báo, máy ghi âm, trạm phát điện, hiệu ứng Edison, ắc quy Edison, máy quay phim, máy chiếu phim, cố vấn khoa học quân sự."
https://cdn1.fahasa.com/media/catalog/product/8/9/8934974178521.jpg,Văn học,3,Bàn Có Năm Chỗ Ngồi (Tái Bản 2022),31920,NXB Trẻ,Nguyễn Nhật Ánh,NXB Trẻ,2022,14.5 x 10 x 0.5 cm,188,Bìa Mềm,"Tình bạn, năm đứa trẻ, lớp 8A2, Huy, Bảy, Hiền, Quang, Đại, tính cách, hoàn cảnh, trò nghịch ngợm, mâu thuẫn, lứa tuổi học trò, ký ức, ham chơi, nghịch ngợm, yêu môn Văn, oán môn Toán, giá trị tình bạn, tình cảm đầu đời, hồn nhiên, trong sáng."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_39595.jpg,Khoa học kỹ thuật,9,Cơ Thể Tự Chữa Lành: Thực Phẩm Thay Đổi Cuộc Sống,146150,Huy Hoang Bookstore,Anthony William,NXB Thanh Niên,2020,23 x 18 cm,464,Bìa Mềm,"Cơ thể tự chữa lành, thực phẩm thay đổi cuộc sống, thần dược, trái cây, rau củ, tăng nhận thức, tinh túy thiên nhiên, hỗ trợ tinh thần, cảm xúc, công thức món ăn, linh hồn thực phẩm, hỗ trợ thiên nhiên, Mẹ trái đất, hòa hợp, niềm hy vọng, sức sống, mái ấm thiên đường."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_184206.jpg,Thiếu nhi,1,Những Chiếc Xe Hiệp Sĩ - Xe Cảnh Sát Bắt Trộm (Tái Bản 2019),15660,Nhà Xuất Bản Kim Đồng,"Mijika, TianYing",NXB Kim Đồng,2019,16.5 x 20.5,24,Bìa Mềm,"Xe cảnh sát, tuần tra, giúp đỡ, bắt kẻ gian, ước mơ, nuôi dưỡng, hạt giống, bộ sách, bé trai, hình ảnh, xe hiệp sĩ, yêu thương, sẻ chia, biết ơn."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_187738_1.jpg,Văn học,3,Phía Sau Nghi Can X (Tái Bản 2024),103200,Nhã Nam,Higashino Keigo,NXB Hội Nhà Văn,2024,20.5 x 14 cm,396,Bìa Mềm,"Phía Sau Nghi Can X, Higashino Keigo, trinh thám, toán học, vụ án mạng, đấu trí, thám tử Kusanagi, bí mật, công lý, tội lỗi, cảm xúc, lý trí, sự thật, ám ảnh, cuốn hút, cao trào kịch tính, nhân vật phức tạp, tâm lý, đúng và sai, cú twist, Giải Naoki, tâm hồn con người, sự hi sinh, tình yêu thầm lặng, mê cung của sự thật."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935278607236.jpg,Khoa học kỹ thuật,9,AI 2041 - 10 Viễn Cảnh Cho Tương Lai,229460,Saigon Books,"Chen Qiufan, Kai-Fu Lee",Thế Giới,2023,23.5 x 15.5 x 2.7 cm,552,Bìa Mềm,"AI, trí tuệ nhân tạo, bong bóng AI, người lai máy, công nghệ mới, tương lai, xã hội, Kai-Fu Lee, Chen Qiufan, AI 2041, Ten Visions for Our Future, thực tế ảo, thực tế tăng cường, thực tế hỗn hợp, giao diện não-máy tính, máy tính lượng tử, bảo mật Bitcoin, vũ khí tự hành, thu nhập cơ bản phổ quát, dữ liệu cá nhân, điện toán bảo mật, học liên kết, môi trường thực thi tin cậy, sự sung túc, mô hình kinh tế mới, tương lai của tiền tệ, điểm kỳ dị."
https://cdn1.fahasa.com/media/catalog/product/z/2/z20805_5d203f939815181e8ab0a307a87dea01-_1__1.jpg,Tâm lý - Kỹ năng sống,5,Bạn Không Thông Minh Lắm Đâu (Tái Bản 2022),107030,AZ Việt Nam,David McRaney,Thế Giới,2022,20.5 x 14 x 1.9 cm,410,Bìa Mềm,"Bạn Không Thông Minh Lắm Đâu, ảo tưởng, tâm lý học, quyết định, suy nghĩ, cảm xúc, bộ não, Sự bất lực tự luyện, Sự bán rẻ, Ảo giác về sự minh bạch, hành vi con người, marketing, quảng cáo, tự bắt bản thân, tự phản biện, tư duy, tâm lý, phi lý."
https://cdn1.fahasa.com/media/catalog/product/i/m/image_244718_1_4848.jpg,Nuôi Dạy Con,10,Ăn Dặm Kiểu Nhật (Tái Bản 2021),151200,Thái Hà,Tsutsumi Chiharu,NXB Lao Động,2021,23.5 x 21 cm,176,Bìa Mềm,"Ăn dặm, trẻ em, dinh dưỡng, sức khỏe, thực phẩm, lượng ăn, cách ăn, cân bằng dinh dưỡng, thói quen ăn uống, sữa mẹ, sữa ngoài, bữa ăn dặm, thực đơn, nguyên liệu, sắt, vitamin, khoáng chất, gan, tảo nâu, dầu mỡ, muối, hương vị, cơ quan nội tạng, phát triển, nuôi dưỡng, giáo dục ăn uống, cân bằng năng lượng, thực phẩm chính, thức ăn chính, thức ăn phụ, canh, súp, màu sắc, rau xanh, lòng đỏ trứng, bí ngô, đậu, cá trắng, nước dùng dashi, tảo bẹ, cá thu bào."
https://cdn1.fahasa.com/media/catalog/product/z/2/z2602650248500_93e18e312805d6583448b61f4007a67e_1.jpg,Tâm lý - Kỹ năng sống,5,Quẳng Gánh Lo Đi Và Vui Sống (Tái Bản 2021),66220,FIRST NEWS,Dale Carnegie,NXB Tổng Hợp TPHCM,2021,20.5 x 14.5 cm,312,Bìa Mềm,"Quẳng Gánh Lo Đi Và Vui Sống, Dale Carnegie, giảm thiểu lo lắng, thái độ sống tích cực, an tâm, hạnh phúc, loại bỏ thói quen lo lắng, sống trong hiện tại, vượt qua sự lo lắng, bất an, đảm đương trách nhiệm, thay đổi thái độ, cuộc sống thực sự, sống trọn vẹn, tận dụng tối đa thời gian, thoát khỏi lo lắng, phiền muộn."
https://cdn1.fahasa.com/media/catalog/product/z/5/z5814301122325_404caf61e2388f2a4b1ece9efddd7263.jpg,Tâm lý - Kỹ năng sống,5,Sự Chuyển Mình Kỳ Diệu,103200,CÔNG TY TNHH TUEBOOKS,Tuệ Nghi,Thế Giới,2024,20.5 x 13 x 1.1 cm,224,Bìa Mềm,"Sự Chuyển Mình Kỳ Diệu, tính cách, số phận, thành công, hạnh phúc, quản lý cảm xúc, trí tuệ, im lặng, phong thủy, phúc khí, oán khí, bất an, cảm tính, tự do, lựa chọn, trách nhiệm, sứ mệnh, cuộc sống, giá trị, vũ trụ, nhân sinh, tri thức, đồng tiền, sức mạnh, sự thay đổi, phát triển, tự hoàn thiện."
